r,l,t,m,y,RateOfActivity
RE1,S107,PWRDIST,1,2050,111.0453
RE1,S108,PWRDIST,1,2050,207.3552
RE1,S101,PWRDIST,1,2051,108.5924
RE1,S102,PWRDIST,1,2051,212.5275
RE1,S103,PWRDIST,1,2051,104.0829
RE1,S104,PWRDIST,1,2051,209.1594
RE1,S105,PWRDIST,1,2051,112.7713
RE1,S106,PWRDIST,1,2051,212.5275
RE1,S107,PWRDIST,1,2051,113.6735
RE1,S108,PWRDIST,1,2051,212.5275
RE1,S101,PWRDIST,1,2052,110.9926
RE1,S102,PWRDIST,1,2052,217.8507
RE1,S103,PWRDIST,1,2052,106.4358
RE1,S104,PWRDIST,1,2052,214.2455
RE1,S105,PWRDIST,1,2052,115.5012
RE1,S106,PWRDIST,1,2052,217.8507
RE1,S107,PWRDIST,1,2052,116.3783
RE1,S108,PWRDIST,1,2052,217.8507
RE1,S101,PWRDIST,1,2053,113.463
RE1,S102,PWRDIST,1,2053,223.3296
RE1,S103,PWRDIST,1,2053,108.8575
RE1,S104,PWRDIST,1,2053,219.4802
RE1,S105,PWRDIST,1,2053,118.3108
RE1,S106,PWRDIST,1,2053,223.3296
RE1,S107,PWRDIST,1,2053,119.1622
RE1,S108,PWRDIST,1,2053,223.3296
RE1,S101,PWRDIST,1,2054,116.0057
RE1,S102,PWRDIST,1,2054,228.969
RE1,S103,PWRDIST,1,2054,111.3501
RE1,S104,PWRDIST,1,2054,224.8682
RE1,S105,PWRDIST,1,2054,121.2028
RE1,S106,PWRDIST,1,2054,228.969
RE1,S107,PWRDIST,1,2054,122.0276
RE1,S108,PWRDIST,1,2054,228.969
RE1,S101,PWRDIST,1,2055,118.623
RE1,S102,PWRDIST,1,2055,234.7738
RE1,S103,PWRDIST,1,2055,113.9158
RE1,S104,PWRDIST,1,2055,230.4143
RE1,S105,PWRDIST,1,2055,124.1796
RE1,S106,PWRDIST,1,2055,234.7738
RE1,S107,PWRDIST,1,2055,124.9771
RE1,S108,PWRDIST,1,2055,234.7738
RE1,S101,PWRDIST,1,2056,121.3173
RE1,S102,PWRDIST,1,2056,240.7493
RE1,S103,PWRDIST,1,2056,116.557
RE1,S104,PWRDIST,1,2056,236.1235
RE1,S105,PWRDIST,1,2056,127.2439
RE1,S106,PWRDIST,1,2056,240.7493
RE1,S107,PWRDIST,1,2056,128.0134
RE1,S108,PWRDIST,1,2056,240.7493
RE1,S101,PWRDIST,1,2057,124.091
RE1,S102,PWRDIST,1,2057,246.901
RE1,S103,PWRDIST,1,2057,119.276
RE1,S104,PWRDIST,1,2057,242.001
RE1,S105,PWRDIST,1,2057,130.3986
RE1,S106,PWRDIST,1,2057,246.901
RE1,S107,PWRDIST,1,2057,131.1391
RE1,S108,PWRDIST,1,2057,246.901
RE1,S101,PWRDIST,1,2058,126.9467
RE1,S102,PWRDIST,1,2058,253.2345
RE1,S103,PWRDIST,1,2058,122.0755
RE1,S104,PWRDIST,1,2058,248.0523
RE1,S105,PWRDIST,1,2058,133.6465
RE1,S106,PWRDIST,1,2058,253.2345
RE1,S107,PWRDIST,1,2058,134.3572
RE1,S108,PWRDIST,1,2058,253.2345
RE1,S101,PWRDIST,1,2059,129.887
RE1,S102,PWRDIST,1,2059,259.7557
RE1,S103,PWRDIST,1,2059,124.9578
RE1,S104,PWRDIST,1,2059,254.2828
RE1,S105,PWRDIST,1,2059,136.9907
RE1,S106,PWRDIST,1,2059,259.7557
RE1,S107,PWRDIST,1,2059,137.6707
RE1,S108,PWRDIST,1,2059,259.7557
RE1,S101,PWRDIST,1,2060,132.9148
RE1,S102,PWRDIST,1,2060,266.4708
RE1,S103,PWRDIST,1,2060,127.9259
RE1,S104,PWRDIST,1,2060,260.6986
RE1,S105,PWRDIST,1,2060,140.4343
RE1,S106,PWRDIST,1,2060,266.4708
RE1,S107,PWRDIST,1,2060,141.0827
RE1,S108,PWRDIST,1,2060,266.4708
RE1,S101,PWRDIST,1,2061,135.153
RE1,S102,PWRDIST,1,2061,271.4348
RE1,S103,PWRDIST,1,2061,130.12
RE1,S104,PWRDIST,1,2061,265.4414
RE1,S105,PWRDIST,1,2061,142.9799
RE1,S106,PWRDIST,1,2061,271.4348
RE1,S107,PWRDIST,1,2061,143.605
RE1,S108,PWRDIST,1,2061,271.4348
RE1,S101,PWRDIST,1,2062,137.4377
RE1,S102,PWRDIST,1,2062,276.502
RE1,S103,PWRDIST,1,2062,132.3597
RE1,S104,PWRDIST,1,2062,270.2828
RE1,S105,PWRDIST,1,2062,145.5785
RE1,S106,PWRDIST,1,2062,276.502
RE1,S107,PWRDIST,1,2062,146.1797
RE1,S108,PWRDIST,1,2062,276.502
RE1,S101,PWRDIST,1,2063,139.7702
RE1,S102,PWRDIST,1,2063,281.6751
RE1,S103,PWRDIST,1,2063,134.6462
RE1,S104,PWRDIST,1,2063,275.2253
RE1,S105,PWRDIST,1,2063,148.2313
RE1,S106,PWRDIST,1,2063,281.6751
RE1,S107,PWRDIST,1,2063,148.8082
RE1,S108,PWRDIST,1,2063,281.6751
RE1,S101,PWRDIST,1,2064,142.0073
RE1,S102,PWRDIST,1,2064,288.1073
RE1,S103,PWRDIST,1,2064,136.8369
RE1,S104,PWRDIST,1,2064,279.4093
RE1,S105,PWRDIST,1,2064,150.7976
RE1,S106,PWRDIST,1,2064,286.1039
RE1,S107,PWRDIST,1,2064,151.3342
RE1,S108,PWRDIST,1,2064,288.1073
RE1,S101,PWRDIST,1,2065,144.4475
RE1,S102,PWRDIST,1,2065,293.4289
RE1,S103,PWRDIST,1,2065,139.2291
RE1,S104,PWRDIST,1,2065,284.6141
RE1,S105,PWRDIST,1,2065,153.5715
RE1,S106,PWRDIST,1,2065,291.5484
RE1,S107,PWRDIST,1,2065,154.0837
RE1,S108,PWRDIST,1,2065,293.4289
RE1,S101,PWRDIST,1,2066,146.9389
RE1,S102,PWRDIST,1,2066,298.8624
RE1,S103,PWRDIST,1,2066,141.6716
RE1,S104,PWRDIST,1,2066,289.9284
RE1,S105,PWRDIST,1,2066,156.4038
RE1,S106,PWRDIST,1,2066,297.1075
RE1,S107,PWRDIST,1,2066,156.8911
RE1,S108,PWRDIST,1,2066,298.8624
RE1,S101,PWRDIST,1,2067,149.4829
RE1,S102,PWRDIST,1,2067,304.4106
RE1,S103,PWRDIST,1,2067,144.1656
RE1,S104,PWRDIST,1,2067,295.3547
RE1,S105,PWRDIST,1,2067,159.2958
RE1,S106,PWRDIST,1,2067,302.7838
RE1,S107,PWRDIST,1,2067,159.7577
RE1,S108,PWRDIST,1,2067,304.4106
RE1,S101,PWRDIST,1,2068,152.0807
RE1,S102,PWRDIST,1,2068,310.076
RE1,S103,PWRDIST,1,2068,146.7123
RE1,S104,PWRDIST,1,2068,300.8957
RE1,S105,PWRDIST,1,2068,162.2489
RE1,S106,PWRDIST,1,2068,308.58
RE1,S107,PWRDIST,1,2068,162.6848
RE1,S108,PWRDIST,1,2068,310.076
RE1,S101,PWRDIST,1,2069,154.7335
RE1,S102,PWRDIST,1,2069,315.8615
RE1,S103,PWRDIST,1,2069,149.313
RE1,S104,PWRDIST,1,2069,306.5542
RE1,S105,PWRDIST,1,2069,165.2647
RE1,S106,PWRDIST,1,2069,314.4992
RE1,S107,PWRDIST,1,2069,165.674
RE1,S108,PWRDIST,1,2069,315.8615
RE1,S101,PWRDIST,1,2070,265.6652
RE1,S102,PWRDIST,1,2070,351.2399
RE1,S103,PWRDIST,1,2070,262.8936
RE1,S104,PWRDIST,1,2070,351.2399
RE1,S105,PWRDIST,1,2070,257.069
RE1,S106,PWRDIST,1,2070,343.072
RE1,S107,PWRDIST,1,2070,260.8485
RE1,S108,PWRDIST,1,2070,351.2399
RE1,S101,PWRSOL002,1,2026,0.0475
RE1,S102,PWRSOL002,1,2026,0.2848
RE1,S103,PWRSOL002,1,2026,0.0473
RE1,S104,PWRSOL002,1,2026,0.2838
RE1,S105,PWRSOL002,1,2026,0.0468
RE1,S106,PWRSOL002,1,2026,0.2807
RE1,S107,PWRSOL002,1,2026,0.0519
RE1,S108,PWRSOL002,1,2026,0.3112
RE1,S101,PWRSOL002,1,2027,0.0473
RE1,S102,PWRSOL002,1,2027,0.284
RE1,S103,PWRSOL002,1,2027,0.0472
RE1,S104,PWRSOL002,1,2027,0.2831
RE1,S105,PWRSOL002,1,2027,0.0467
RE1,S106,PWRSOL002,1,2027,0.28
RE1,S107,PWRSOL002,1,2027,0.0517
RE1,S108,PWRSOL002,1,2027,0.3103
RE1,S101,PWRSOL002,1,2028,0.0473
RE1,S102,PWRSOL002,1,2028,0.2837
RE1,S103,PWRSOL002,1,2028,0.0471
RE1,S104,PWRSOL002,1,2028,0.2828
RE1,S105,PWRSOL002,1,2028,0.0466
RE1,S106,PWRSOL002,1,2028,0.2797
RE1,S107,PWRSOL002,1,2028,0.0517
RE1,S108,PWRSOL002,1,2028,0.3101
RE1,S101,PWRSOL002,1,2029,0.0473
RE1,S102,PWRSOL002,1,2029,0.2836
RE1,S103,PWRSOL002,1,2029,0.0471
RE1,S104,PWRSOL002,1,2029,0.2827
RE1,S105,PWRSOL002,1,2029,0.0466
RE1,S106,PWRSOL002,1,2029,0.2796
RE1,S107,PWRSOL002,1,2029,0.0517
RE1,S108,PWRSOL002,1,2029,0.3099
RE1,S101,PWRSOL002,1,2030,3.2776
RE1,S102,PWRSOL002,1,2030,19.6659
RE1,S103,PWRSOL002,1,2030,3.267
RE1,S104,PWRSOL002,1,2030,19.6021
RE1,S105,PWRSOL002,1,2030,3.2312
RE1,S106,PWRSOL002,1,2030,19.3873
RE1,S107,PWRSOL002,1,2030,3.5817
RE1,S108,PWRSOL002,1,2030,21.49
RE1,S101,PWRSOL002,1,2031,5.0008
RE1,S102,PWRSOL002,1,2031,30.0048
RE1,S103,PWRSOL002,1,2031,4.9846
RE1,S104,PWRSOL002,1,2031,29.9074
RE1,S105,PWRSOL002,1,2031,4.93
RE1,S106,PWRSOL002,1,2031,29.5798
RE1,S107,PWRSOL002,1,2031,5.4647
RE1,S108,PWRSOL002,1,2031,32.788
RE1,S101,PWRSOL002,1,2032,6.0767
RE1,S102,PWRSOL002,1,2032,36.4599
RE1,S103,PWRSOL002,1,2032,6.0569
RE1,S104,PWRSOL002,1,2032,36.3416
RE1,S105,PWRSOL002,1,2032,5.9906
RE1,S106,PWRSOL002,1,2032,35.9435
RE1,S107,PWRSOL002,1,2032,6.6403
RE1,S108,PWRSOL002,1,2032,39.8418
RE1,S101,PWRSOL002,1,2033,6.3357
RE1,S102,PWRSOL002,1,2033,38.0144
RE1,S103,PWRSOL002,1,2033,6.3152
RE1,S104,PWRSOL002,1,2033,37.8911
RE1,S105,PWRSOL002,1,2033,6.246
RE1,S106,PWRSOL002,1,2033,37.476
RE1,S107,PWRSOL002,1,2033,6.9234
RE1,S108,PWRSOL002,1,2033,41.5406
RE1,S101,PWRSOL002,1,2034,6.6158
RE1,S102,PWRSOL002,1,2034,39.6947
RE1,S103,PWRSOL002,1,2034,6.5943
RE1,S104,PWRSOL002,1,2034,39.5659
RE1,S105,PWRSOL002,1,2034,6.5221
RE1,S106,PWRSOL002,1,2034,39.1325
RE1,S107,PWRSOL002,1,2034,7.2294
RE1,S108,PWRSOL002,1,2034,43.3767
RE1,S101,PWRSOL002,1,2035,7.232
RE1,S102,PWRSOL002,1,2035,43.3922
RE1,S103,PWRSOL002,1,2035,7.2086
RE1,S104,PWRSOL002,1,2035,43.2514
RE1,S105,PWRSOL002,1,2035,7.1296
RE1,S106,PWRSOL002,1,2035,42.7776
RE1,S107,PWRSOL002,1,2035,7.9029
RE1,S108,PWRSOL002,1,2035,47.4171
RE1,S101,PWRSOL002,1,2036,7.6706
RE1,S102,PWRSOL002,1,2036,46.0237
RE1,S103,PWRSOL002,1,2036,7.6457
RE1,S104,PWRSOL002,1,2036,45.8743
RE1,S105,PWRSOL002,1,2036,7.562
RE1,S106,PWRSOL002,1,2036,45.3718
RE1,S107,PWRSOL002,1,2036,8.3821
RE1,S108,PWRSOL002,1,2036,50.2927
RE1,S101,PWRSOL002,1,2037,8.1381
RE1,S102,PWRSOL002,1,2037,48.8285
RE1,S103,PWRSOL002,1,2037,8.1117
RE1,S104,PWRSOL002,1,2037,48.67
RE1,S105,PWRSOL002,1,2037,8.0228
RE1,S106,PWRSOL002,1,2037,48.1369
RE1,S107,PWRSOL002,1,2037,8.8929
RE1,S108,PWRSOL002,1,2037,53.3577
RE1,S101,PWRSOL002,1,2038,8.6366
RE1,S102,PWRSOL002,1,2038,51.8198
RE1,S103,PWRSOL002,1,2038,8.6086
RE1,S104,PWRSOL002,1,2038,51.6516
RE1,S105,PWRSOL002,1,2038,8.5143
RE1,S106,PWRSOL002,1,2038,51.0858
RE1,S107,PWRSOL002,1,2038,9.4377
RE1,S108,PWRSOL002,1,2038,56.6264
RE1,S101,PWRSOL002,1,2039,9.6008
RE1,S102,PWRSOL002,1,2039,57.6046
RE1,S103,PWRSOL002,1,2039,9.5696
RE1,S104,PWRSOL002,1,2039,54.1639
RE1,S105,PWRSOL002,1,2039,9.4648
RE1,S106,PWRSOL002,1,2039,49.6289
RE1,S107,PWRSOL002,1,2039,10.4913
RE1,S108,PWRSOL002,1,2039,61.0329
RE1,S101,PWRSOL002,1,2040,9.7365
RE1,S102,PWRSOL002,1,2040,58.4191
RE1,S103,PWRSOL002,1,2040,9.7049
RE1,S104,PWRSOL002,1,2040,58.2295
RE1,S105,PWRSOL002,1,2040,9.5986
RE1,S106,PWRSOL002,1,2040,57.5916
RE1,S107,PWRSOL002,1,2040,10.6396
RE1,S108,PWRSOL002,1,2040,63.8379
RE1,S101,PWRSOL002,1,2041,10.3799
RE1,S102,PWRSOL002,1,2041,62.2796
RE1,S103,PWRSOL002,1,2041,10.3463
RE1,S104,PWRSOL002,1,2041,62.0775
RE1,S105,PWRSOL002,1,2041,10.2329
RE1,S106,PWRSOL002,1,2041,56.6922
RE1,S107,PWRSOL002,1,2041,11.3428
RE1,S108,PWRSOL002,1,2041,68.0565
RE1,S101,PWRSOL002,1,2042,10.7188
RE1,S102,PWRSOL002,1,2042,64.3126
RE1,S103,PWRSOL002,1,2042,10.684
RE1,S104,PWRSOL002,1,2042,64.1039
RE1,S105,PWRSOL002,1,2042,10.5669
RE1,S106,PWRSOL002,1,2042,63.4017
RE1,S107,PWRSOL002,1,2042,11.713
RE1,S108,PWRSOL002,1,2042,70.278
RE1,S101,PWRSOL002,1,2043,11.2494
RE1,S102,PWRSOL002,1,2043,67.4962
RE1,S103,PWRSOL002,1,2043,11.2129
RE1,S104,PWRSOL002,1,2043,67.2771
RE1,S105,PWRSOL002,1,2043,11.09
RE1,S106,PWRSOL002,1,2043,66.5401
RE1,S107,PWRSOL002,1,2043,12.2928
RE1,S108,PWRSOL002,1,2043,73.7569
RE1,S101,PWRSOL002,1,2044,11.8084
RE1,S102,PWRSOL002,1,2044,70.8504
RE1,S103,PWRSOL002,1,2044,11.7701
RE1,S104,PWRSOL002,1,2044,70.6205
RE1,S105,PWRSOL002,1,2044,11.6412
RE1,S106,PWRSOL002,1,2044,69.8469
RE1,S107,PWRSOL002,1,2044,12.9037
RE1,S108,PWRSOL002,1,2044,77.4223
RE1,S101,PWRSOL002,1,2045,12.3976
RE1,S102,PWRSOL002,1,2045,74.3857
RE1,S103,PWRSOL002,1,2045,12.3574
RE1,S104,PWRSOL002,1,2045,74.1444
RE1,S105,PWRSOL002,1,2045,12.222
RE1,S106,PWRSOL002,1,2045,73.3322
RE1,S107,PWRSOL002,1,2045,13.5476
RE1,S108,PWRSOL002,1,2045,81.2856
RE1,S101,PWRSOL002,1,2046,12.9633
RE1,S102,PWRSOL002,1,2046,77.7797
RE1,S103,PWRSOL002,1,2046,12.9212
RE1,S104,PWRSOL002,1,2046,77.5273
RE1,S105,PWRSOL002,1,2046,12.7797
RE1,S106,PWRSOL002,1,2046,76.678
RE1,S107,PWRSOL002,1,2046,14.1657
RE1,S108,PWRSOL002,1,2046,84.9943
RE1,S101,PWRSOL002,1,2047,13.5611
RE1,S102,PWRSOL002,1,2047,81.3668
RE1,S103,PWRSOL002,1,2047,13.5171
RE1,S104,PWRSOL002,1,2047,81.1028
RE1,S105,PWRSOL002,1,2047,13.3691
RE1,S106,PWRSOL002,1,2047,80.2143
RE1,S107,PWRSOL002,1,2047,14.819
RE1,S108,PWRSOL002,1,2047,88.9142
RE1,S101,PWRSOL002,1,2048,14.1929
RE1,S102,PWRSOL002,1,2048,85.1577
RE1,S103,PWRSOL002,1,2048,14.1469
RE1,S104,PWRSOL002,1,2048,84.8814
RE1,S105,PWRSOL002,1,2048,13.9919
RE1,S106,PWRSOL002,1,2048,83.9515
RE1,S107,PWRSOL002,1,2048,15.5094
RE1,S108,PWRSOL002,1,2048,93.0567
RE1,S101,PWRSOL002,1,2049,14.8606
RE1,S102,PWRSOL002,1,2049,89.1634
RE1,S103,PWRSOL002,1,2049,14.8123
RE1,S104,PWRSOL002,1,2049,88.8741
RE1,S105,PWRSOL002,1,2049,14.6501
RE1,S106,PWRSOL002,1,2049,87.9005
RE1,S107,PWRSOL002,1,2049,16.239
RE1,S108,PWRSOL002,1,2049,97.434
RE1,S101,PWRSOL002,1,2050,20.136
RE1,S102,PWRSOL002,1,2050,120.8162
RE1,S103,PWRSOL002,1,2050,20.0707
RE1,S104,PWRSOL002,1,2050,120.4242
RE1,S105,PWRSOL002,1,2050,19.8508
RE1,S106,PWRSOL002,1,2050,119.105
RE1,S107,PWRSOL002,1,2050,22.0038
RE1,S108,PWRSOL002,1,2050,132.0228
RE1,S101,PWRSOL002,1,2051,20.6647
RE1,S102,PWRSOL002,1,2051,123.9884
RE1,S103,PWRSOL002,1,2051,20.5977
RE1,S104,PWRSOL002,1,2051,123.5861
RE1,S105,PWRSOL002,1,2051,20.372
RE1,S106,PWRSOL002,1,2051,122.2323
RE1,S107,PWRSOL002,1,2051,22.5815
RE1,S108,PWRSOL002,1,2051,135.4893
RE1,S101,PWRSOL002,1,2052,21.2089
RE1,S102,PWRSOL002,1,2052,127.2533
RE1,S103,PWRSOL002,1,2052,21.1401
RE1,S104,PWRSOL002,1,2052,126.8404
RE1,S105,PWRSOL002,1,2052,20.9085
RE1,S106,PWRSOL002,1,2052,125.4509
RE1,S107,PWRSOL002,1,2052,23.1762
RE1,S108,PWRSOL002,1,2052,139.057
RE1,S101,PWRSOL002,1,2053,21.7689
RE1,S102,PWRSOL002,1,2053,130.6135
RE1,S103,PWRSOL002,1,2053,21.6983
RE1,S104,PWRSOL002,1,2053,130.1897
RE1,S105,PWRSOL002,1,2053,21.4606
RE1,S106,PWRSOL002,1,2053,128.7635
RE1,S107,PWRSOL002,1,2053,23.7882
RE1,S108,PWRSOL002,1,2053,142.7289
RE1,S101,PWRSOL002,1,2054,22.3454
RE1,S102,PWRSOL002,1,2054,134.0722
RE1,S103,PWRSOL002,1,2054,22.2729
RE1,S104,PWRSOL002,1,2054,133.6372
RE1,S105,PWRSOL002,1,2054,22.0289
RE1,S106,PWRSOL002,1,2054,132.1732
RE1,S107,PWRSOL002,1,2054,24.4181
RE1,S108,PWRSOL002,1,2054,146.5084
RE1,S101,PWRSOL002,1,2055,22.9387
RE1,S102,PWRSOL002,1,2055,137.6324
RE1,S103,PWRSOL002,1,2055,22.8643
RE1,S104,PWRSOL002,1,2055,137.1858
RE1,S105,PWRSOL002,1,2055,22.6138
RE1,S106,PWRSOL002,1,2055,135.6829
RE1,S107,PWRSOL002,1,2055,25.0665
RE1,S108,PWRSOL002,1,2055,150.3988
RE1,S101,PWRSOL002,1,2056,23.5495
RE1,S102,PWRSOL002,1,2056,141.2972
RE1,S103,PWRSOL002,1,2056,23.4731
RE1,S104,PWRSOL002,1,2056,140.8388
RE1,S105,PWRSOL002,1,2056,23.216
RE1,S106,PWRSOL002,1,2056,139.2959
RE1,S107,PWRSOL002,1,2056,25.7339
RE1,S108,PWRSOL002,1,2056,154.4036
RE1,S101,PWRSOL002,1,2057,24.1784
RE1,S102,PWRSOL002,1,2057,145.0701
RE1,S103,PWRSOL002,1,2057,24.0999
RE1,S104,PWRSOL002,1,2057,144.5994
RE1,S105,PWRSOL002,1,2057,23.8359
RE1,S106,PWRSOL002,1,2057,143.0154
RE1,S107,PWRSOL002,1,2057,26.4211
RE1,S108,PWRSOL002,1,2057,158.5264
RE1,S101,PWRSOL002,1,2058,24.8258
RE1,S102,PWRSOL002,1,2058,148.9546
RE1,S103,PWRSOL002,1,2058,24.7452
RE1,S104,PWRSOL002,1,2058,148.4712
RE1,S105,PWRSOL002,1,2058,24.4741
RE1,S106,PWRSOL002,1,2058,146.8448
RE1,S107,PWRSOL002,1,2058,27.1285
RE1,S108,PWRSOL002,1,2058,162.7712
RE1,S101,PWRSOL002,1,2059,25.4923
RE1,S102,PWRSOL002,1,2059,152.9541
RE1,S103,PWRSOL002,1,2059,25.4096
RE1,S104,PWRSOL002,1,2059,152.4578
RE1,S105,PWRSOL002,1,2059,25.1313
RE1,S106,PWRSOL002,1,2059,150.7876
RE1,S107,PWRSOL002,1,2059,27.8569
RE1,S108,PWRSOL002,1,2059,167.1417
RE1,S101,PWRSOL002,1,2060,26.1787
RE1,S102,PWRSOL002,1,2060,157.0725
RE1,S103,PWRSOL002,1,2060,26.0938
RE1,S104,PWRSOL002,1,2060,156.5628
RE1,S105,PWRSOL002,1,2060,25.808
RE1,S106,PWRSOL002,1,2060,154.8477
RE1,S107,PWRSOL002,1,2060,28.607
RE1,S108,PWRSOL002,1,2060,171.6421
RE1,S101,PWRSOL002,1,2061,26.6862
RE1,S102,PWRSOL002,1,2061,160.117
RE1,S103,PWRSOL002,1,2061,26.5996
RE1,S104,PWRSOL002,1,2061,159.5974
RE1,S105,PWRSOL002,1,2061,26.3082
RE1,S106,PWRSOL002,1,2061,157.8491
RE1,S107,PWRSOL002,1,2061,29.1615
RE1,S108,PWRSOL002,1,2061,174.969
RE1,S101,PWRSOL002,1,2062,27.2041
RE1,S102,PWRSOL002,1,2062,163.2248
RE1,S103,PWRSOL002,1,2062,27.1159
RE1,S104,PWRSOL002,1,2062,162.6951
RE1,S105,PWRSOL002,1,2062,26.8188
RE1,S106,PWRSOL002,1,2062,160.9129
RE1,S107,PWRSOL002,1,2062,29.7275
RE1,S108,PWRSOL002,1,2062,178.3651
RE1,S101,PWRSOL002,1,2063,27.7329
RE1,S102,PWRSOL002,1,2063,166.3975
RE1,S103,PWRSOL002,1,2063,27.6429
RE1,S104,PWRSOL002,1,2063,165.8575
RE1,S105,PWRSOL002,1,2063,27.3401
RE1,S106,PWRSOL002,1,2063,164.0406
RE1,S107,PWRSOL002,1,2063,30.3053
RE1,S108,PWRSOL002,1,2063,181.8321
RE1,S101,PWRSOL002,1,2064,28.2728
RE1,S102,PWRSOL002,1,2064,169.6366
RE1,S103,PWRSOL002,1,2064,28.181
RE1,S104,PWRSOL002,1,2064,169.0861
RE1,S105,PWRSOL002,1,2064,27.8723
RE1,S106,PWRSOL002,1,2064,167.2338
RE1,S107,PWRSOL002,1,2064,30.8953
RE1,S108,PWRSOL002,1,2064,185.3716
RE1,S101,PWRSOL002,1,2065,28.8239
RE1,S102,PWRSOL002,1,2065,172.9437
RE1,S103,PWRSOL002,1,2065,28.7304
RE1,S104,PWRSOL002,1,2065,172.3825
RE1,S105,PWRSOL002,1,2065,28.4157
RE1,S106,PWRSOL002,1,2065,170.4941
RE1,S107,PWRSOL002,1,2065,31.4976
RE1,S108,PWRSOL002,1,2065,188.9854
RE1,S101,PWRSOL002,1,2066,29.3867
RE1,S102,PWRSOL002,1,2066,176.3203
RE1,S103,PWRSOL002,1,2066,29.2914
RE1,S104,PWRSOL002,1,2066,175.7482
RE1,S105,PWRSOL002,1,2066,28.9705
RE1,S106,PWRSOL002,1,2066,173.823
RE1,S107,PWRSOL002,1,2066,32.1126
RE1,S108,PWRSOL002,1,2066,192.6754
RE1,S101,PWRSOL002,1,2067,29.9614
RE1,S102,PWRSOL002,1,2067,179.7682
RE1,S103,PWRSOL002,1,2067,29.8642
RE1,S104,PWRSOL002,1,2067,179.1849
RE1,S105,PWRSOL002,1,2067,29.537
RE1,S106,PWRSOL002,1,2067,177.222
RE1,S107,PWRSOL002,1,2067,32.7405
RE1,S108,PWRSOL002,1,2067,196.4431
RE1,S101,PWRSOL002,1,2068,30.5482
RE1,S102,PWRSOL002,1,2068,183.289
RE1,S103,PWRSOL002,1,2068,30.449
RE1,S104,PWRSOL002,1,2068,182.6942
RE1,S105,PWRSOL002,1,2068,30.1155
RE1,S106,PWRSOL002,1,2068,180.6929
RE1,S107,PWRSOL002,1,2068,33.3817
RE1,S108,PWRSOL002,1,2068,200.2904
RE1,S101,PWRSOL002,1,2069,31.1474
RE1,S102,PWRSOL002,1,2069,186.8844
RE1,S103,PWRSOL002,1,2069,31.0463
RE1,S104,PWRSOL002,1,2069,186.278
RE1,S105,PWRSOL002,1,2069,30.7062
RE1,S106,PWRSOL002,1,2069,184.2374
RE1,S107,PWRSOL002,1,2069,34.0365
RE1,S108,PWRSOL002,1,2069,204.2193
RE1,S101,PWRSOL002,1,2070,40.8221
RE1,S102,PWRSOL002,1,2070,244.9324
RE1,S103,PWRSOL002,1,2070,40.6896
RE1,S104,PWRSOL002,1,2070,244.1377
RE1,S105,PWRSOL002,1,2070,40.2439
RE1,S106,PWRSOL002,1,2070,241.4632
RE1,S107,PWRSOL002,1,2070,44.6086
RE1,S108,PWRSOL002,1,2070,267.6517
RE1,S101,PWRHYD004,1,2021,0.3003
RE1,S102,PWRHYD004,1,2021,0.3003
RE1,S103,PWRHYD004,1,2021,0.2529
RE1,S104,PWRHYD004,1,2021,0.2529
RE1,S105,PWRHYD004,1,2021,0.1546
RE1,S106,PWRHYD004,1,2021,0.1546
RE1,S107,PWRHYD004,1,2021,0.1865
RE1,S108,PWRHYD004,1,2021,0.1865
RE1,S101,PWRHYD004,1,2022,0.3003
RE1,S102,PWRHYD004,1,2022,0.3003
RE1,S103,PWRHYD004,1,2022,0.2529
RE1,S104,PWRHYD004,1,2022,0.2529
RE1,S105,PWRHYD004,1,2022,0.1546
RE1,S106,PWRHYD004,1,2022,0.1546
RE1,S107,PWRHYD004,1,2022,0.1865
RE1,S108,PWRHYD004,1,2022,0.1865
RE1,S101,PWRHYD004,1,2023,0.3003
RE1,S102,PWRHYD004,1,2023,0.3003
RE1,S103,PWRHYD004,1,2023,0.2529
RE1,S104,PWRHYD004,1,2023,0.2529
RE1,S105,PWRHYD004,1,2023,0.1546
RE1,S106,PWRHYD004,1,2023,0.1546
RE1,S107,PWRHYD004,1,2023,0.1865
RE1,S108,PWRHYD004,1,2023,0.1865
RE1,S101,PWRHYD004,1,2024,0.3003
RE1,S102,PWRHYD004,1,2024,0.3003
RE1,S103,PWRHYD004,1,2024,0.2529
RE1,S104,PWRHYD004,1,2024,0.2529
RE1,S105,PWRHYD004,1,2024,0.1546
RE1,S106,PWRHYD004,1,2024,0.1546
RE1,S107,PWRHYD004,1,2024,0.1865
RE1,S108,PWRHYD004,1,2024,0.1865
RE1,S101,PWRHYD004,1,2025,0.3003
RE1,S102,PWRHYD004,1,2025,0.3003
RE1,S103,PWRHYD004,1,2025,0.2529
RE1,S104,PWRHYD004,1,2025,0.2529
RE1,S105,PWRHYD004,1,2025,0.1546
RE1,S106,PWRHYD004,1,2025,0.1546
RE1,S107,PWRHYD004,1,2025,0.1865
RE1,S108,PWRHYD004,1,2025,0.1865
RE1,S101,PWRHYD004,1,2026,0.3003
RE1,S102,PWRHYD004,1,2026,0.3003
RE1,S103,PWRHYD004,1,2026,0.2529
RE1,S104,PWRHYD004,1,2026,0.2529
RE1,S105,PWRHYD004,1,2026,0.1546
RE1,S106,PWRHYD004,1,2026,0.1546
