r,l,t,m,y,RateOfActivity
RE1,S107,PWRHYD004,1,2041,0.1865
RE1,S108,PWRHYD004,1,2041,0.1865
RE1,S101,PWRHYD004,1,2042,0.3003
RE1,S102,PWRHYD004,1,2042,0.3003
RE1,S103,PWRHYD004,1,2042,0.2529
RE1,S104,PWRHYD004,1,2042,0.2529
RE1,S105,PWRHYD004,1,2042,0.1546
RE1,S106,PWRHYD004,1,2042,0.1546
RE1,S107,PWRHYD004,1,2042,0.1865
RE1,S108,PWRHYD004,1,2042,0.1865
RE1,S101,PWRHYD004,1,2043,0.3003
RE1,S102,PWRHYD004,1,2043,0.3003
RE1,S103,PWRHYD004,1,2043,0.2529
RE1,S104,PWRHYD004,1,2043,0.2529
RE1,S105,PWRHYD004,1,2043,0.1546
RE1,S106,PWRHYD004,1,2043,0.1546
RE1,S107,PWRHYD004,1,2043,0.1865
RE1,S108,PWRHYD004,1,2043,0.1865
RE1,S101,PWRHYD004,1,2044,0.3003
RE1,S102,PWRHYD004,1,2044,0.3003
RE1,S103,PWRHYD004,1,2044,0.2529
RE1,S104,PWRHYD004,1,2044,0.2529
RE1,S105,PWRHYD004,1,2044,0.1546
RE1,S106,PWRHYD004,1,2044,0.1546
RE1,S107,PWRHYD004,1,2044,0.1865
RE1,S108,PWRHYD004,1,2044,0.1865
RE1,S101,PWRHYD004,1,2045,0.3003
RE1,S102,PWRHYD004,1,2045,0.3003
RE1,S103,PWRHYD004,1,2045,0.2529
RE1,S104,PWRHYD004,1,2045,0.2529
RE1,S105,PWRHYD004,1,2045,0.1546
RE1,S106,PWRHYD004,1,2045,0.1546
RE1,S107,PWRHYD004,1,2045,0.1865
RE1,S108,PWRHYD004,1,2045,0.1865
RE1,S101,PWRHYD004,1,2046,0.3003
RE1,S102,PWRHYD004,1,2046,0.3003
RE1,S103,PWRHYD004,1,2046,0.2529
RE1,S104,PWRHYD004,1,2046,0.2529
RE1,S105,PWRHYD004,1,2046,0.1546
RE1,S106,PWRHYD004,1,2046,0.1546
RE1,S107,PWRHYD004,1,2046,0.1865
RE1,S108,PWRHYD004,1,2046,0.1865
RE1,S101,PWRHYD004,1,2047,0.3003
RE1,S102,PWRHYD004,1,2047,0.3003
RE1,S103,PWRHYD004,1,2047,0.2529
RE1,S104,PWRHYD004,1,2047,0.2529
RE1,S105,PWRHYD004,1,2047,0.1546
RE1,S106,PWRHYD004,1,2047,0.1546
RE1,S107,PWRHYD004,1,2047,0.1865
RE1,S108,PWRHYD004,1,2047,0.1865
RE1,S101,PWRHYD004,1,2048,0.3003
RE1,S102,PWRHYD004,1,2048,0.3003
RE1,S103,PWRHYD004,1,2048,0.2529
RE1,S104,PWRHYD004,1,2048,0.2529
RE1,S105,PWRHYD004,1,2048,0.1546
RE1,S106,PWRHYD004,1,2048,0.1546
RE1,S107,PWRHYD004,1,2048,0.1865
RE1,S108,PWRHYD004,1,2048,0.1865
RE1,S101,PWRHYD004,1,2049,0.3003
RE1,S102,PWRHYD004,1,2049,0.3003
RE1,S103,PWRHYD004,1,2049,0.2529
RE1,S104,PWRHYD004,1,2049,0.2529
RE1,S105,PWRHYD004,1,2049,0.1546
RE1,S106,PWRHYD004,1,2049,0.1546
RE1,S107,PWRHYD004,1,2049,0.1865
RE1,S108,PWRHYD004,1,2049,0.1865
RE1,S101,PWRHYD004,1,2050,0.3003
RE1,S102,PWRHYD004,1,2050,0.3003
RE1,S103,PWRHYD004,1,2050,0.2529
RE1,S104,PWRHYD004,1,2050,0.2529
RE1,S105,PWRHYD004,1,2050,0.1546
RE1,S106,PWRHYD004,1,2050,0.1546
RE1,S107,PWRHYD004,1,2050,0.1865
RE1,S108,PWRHYD004,1,2050,0.1865
RE1,S101,PWRHYD004,1,2051,0.3003
RE1,S102,PWRHYD004,1,2051,0.3003
RE1,S103,PWRHYD004,1,2051,0.2529
RE1,S104,PWRHYD004,1,2051,0.2529
RE1,S105,PWRHYD004,1,2051,0.1546
RE1,S106,PWRHYD004,1,2051,0.1546
RE1,S107,PWRHYD004,1,2051,0.1865
RE1,S108,PWRHYD004,1,2051,0.1865
RE1,S101,PWRHYD004,1,2052,0.3003
RE1,S102,PWRHYD004,1,2052,0.3003
RE1,S103,PWRHYD004,1,2052,0.2529
RE1,S104,PWRHYD004,1,2052,0.2529
RE1,S105,PWRHYD004,1,2052,0.1546
RE1,S106,PWRHYD004,1,2052,0.1546
RE1,S107,PWRHYD004,1,2052,0.1865
RE1,S108,PWRHYD004,1,2052,0.1865
RE1,S101,PWRHYD004,1,2053,0.3003
RE1,S102,PWRHYD004,1,2053,0.3003
RE1,S103,PWRHYD004,1,2053,0.2529
RE1,S104,PWRHYD004,1,2053,0.2529
RE1,S105,PWRHYD004,1,2053,0.1546
RE1,S106,PWRHYD004,1,2053,0.1546
RE1,S107,PWRHYD004,1,2053,0.1865
RE1,S108,PWRHYD004,1,2053,0.1865
RE1,S101,PWRHYD004,1,2054,0.3003
RE1,S102,PWRHYD004,1,2054,0.3003
RE1,S103,PWRHYD004,1,2054,0.2529
RE1,S104,PWRHYD004,1,2054,0.2529
RE1,S105,PWRHYD004,1,2054,0.1546
RE1,S106,PWRHYD004,1,2054,0.1546
RE1,S107,PWRHYD004,1,2054,0.1865
RE1,S108,PWRHYD004,1,2054,0.1865
RE1,S101,PWRHYD004,1,2055,0.3003
RE1,S102,PWRHYD004,1,2055,0.3003
RE1,S103,PWRHYD004,1,2055,0.2529
RE1,S104,PWRHYD004,1,2055,0.2529
RE1,S105,PWRHYD004,1,2055,0.1546
RE1,S106,PWRHYD004,1,2055,0.1546
RE1,S107,PWRHYD004,1,2055,0.1865
RE1,S108,PWRHYD004,1,2055,0.1865
RE1,S101,PWRHYD004,1,2056,0.3003
RE1,S102,PWRHYD004,1,2056,0.3003
RE1,S103,PWRHYD004,1,2056,0.2529
RE1,S104,PWRHYD004,1,2056,0.2529
RE1,S105,PWRHYD004,1,2056,0.1546
RE1,S106,PWRHYD004,1,2056,0.1546
RE1,S107,PWRHYD004,1,2056,0.1865
RE1,S108,PWRHYD004,1,2056,0.1865
RE1,S101,PWRHYD004,1,2057,0.3003
RE1,S102,PWRHYD004,1,2057,0.3003
RE1,S103,PWRHYD004,1,2057,0.2529
RE1,S104,PWRHYD004,1,2057,0.2529
RE1,S105,PWRHYD004,1,2057,0.1546
RE1,S106,PWRHYD004,1,2057,0.1546
RE1,S107,PWRHYD004,1,2057,0.1865
RE1,S108,PWRHYD004,1,2057,0.1865
RE1,S101,PWRHYD004,1,2058,0.3003
RE1,S102,PWRHYD004,1,2058,0.3003
RE1,S103,PWRHYD004,1,2058,0.2529
RE1,S104,PWRHYD004,1,2058,0.2529
RE1,S105,PWRHYD004,1,2058,0.1546
RE1,S106,PWRHYD004,1,2058,0.1546
RE1,S107,PWRHYD004,1,2058,0.1865
RE1,S108,PWRHYD004,1,2058,0.1865
RE1,S101,PWRHYD004,1,2059,0.3003
RE1,S102,PWRHYD004,1,2059,0.3003
RE1,S103,PWRHYD004,1,2059,0.2529
RE1,S104,PWRHYD004,1,2059,0.2529
RE1,S105,PWRHYD004,1,2059,0.1546
RE1,S106,PWRHYD004,1,2059,0.1546
RE1,S107,PWRHYD004,1,2059,0.1865
RE1,S108,PWRHYD004,1,2059,0.1865
RE1,S101,PWRHYD004,1,2060,0.3003
RE1,S102,PWRHYD004,1,2060,0.3003
RE1,S103,PWRHYD004,1,2060,0.2529
RE1,S104,PWRHYD004,1,2060,0.2529
RE1,S105,PWRHYD004,1,2060,0.1546
RE1,S106,PWRHYD004,1,2060,0.1546
RE1,S107,PWRHYD004,1,2060,0.1865
RE1,S108,PWRHYD004,1,2060,0.1865
RE1,S101,PWRHYD004,1,2061,0.3003
RE1,S102,PWRHYD004,1,2061,0.3003
RE1,S103,PWRHYD004,1,2061,0.2529
RE1,S104,PWRHYD004,1,2061,0.2529
RE1,S105,PWRHYD004,1,2061,0.1546
RE1,S106,PWRHYD004,1,2061,0.1546
RE1,S107,PWRHYD004,1,2061,0.1865
RE1,S108,PWRHYD004,1,2061,0.1865
RE1,S101,PWRHYD004,1,2062,0.3003
RE1,S102,PWRHYD004,1,2062,0.3003
RE1,S103,PWRHYD004,1,2062,0.2529
RE1,S104,PWRHYD004,1,2062,0.2529
RE1,S105,PWRHYD004,1,2062,0.1546
RE1,S106,PWRHYD004,1,2062,0.1546
RE1,S107,PWRHYD004,1,2062,0.1865
RE1,S108,PWRHYD004,1,2062,0.1865
RE1,S101,PWRHYD004,1,2063,0.3003
RE1,S102,PWRHYD004,1,2063,0.3003
RE1,S103,PWRHYD004,1,2063,0.2529
RE1,S104,PWRHYD004,1,2063,0.2529
RE1,S105,PWRHYD004,1,2063,0.1546
RE1,S106,PWRHYD004,1,2063,0.1546
RE1,S107,PWRHYD004,1,2063,0.1865
RE1,S108,PWRHYD004,1,2063,0.1865
RE1,S101,PWRHYD004,1,2064,0.3003
RE1,S102,PWRHYD004,1,2064,0.3003
RE1,S103,PWRHYD004,1,2064,0.2529
RE1,S104,PWRHYD004,1,2064,0.2529
RE1,S105,PWRHYD004,1,2064,0.1546
RE1,S106,PWRHYD004,1,2064,0.1546
RE1,S107,PWRHYD004,1,2064,0.1865
RE1,S108,PWRHYD004,1,2064,0.1865
RE1,S101,PWRHYD004,1,2065,0.3003
RE1,S102,PWRHYD004,1,2065,0.3003
RE1,S103,PWRHYD004,1,2065,0.2529
RE1,S104,PWRHYD004,1,2065,0.2529
RE1,S105,PWRHYD004,1,2065,0.1546
RE1,S106,PWRHYD004,1,2065,0.1546
RE1,S107,PWRHYD004,1,2065,0.1865
RE1,S108,PWRHYD004,1,2065,0.1865
RE1,S101,PWRHYD004,1,2066,0.3003
RE1,S102,PWRHYD004,1,2066,0.3003
RE1,S103,PWRHYD004,1,2066,0.2529
RE1,S104,PWRHYD004,1,2066,0.2529
RE1,S105,PWRHYD004,1,2066,0.1546
RE1,S106,PWRHYD004,1,2066,0.1546
RE1,S107,PWRHYD004,1,2066,0.1865
RE1,S108,PWRHYD004,1,2066,0.1865
RE1,S101,PWRHYD004,1,2067,0.3003
RE1,S102,PWRHYD004,1,2067,0.3003
RE1,S103,PWRHYD004,1,2067,0.2529
RE1,S104,PWRHYD004,1,2067,0.2529
RE1,S105,PWRHYD004,1,2067,0.1546
RE1,S106,PWRHYD004,1,2067,0.1546
RE1,S107,PWRHYD004,1,2067,0.1865
RE1,S108,PWRHYD004,1,2067,0.1865
RE1,S101,PWRHYD004,1,2068,0.3003
RE1,S102,PWRHYD004,1,2068,0.3003
RE1,S103,PWRHYD004,1,2068,0.2529
RE1,S104,PWRHYD004,1,2068,0.2529
RE1,S105,PWRHYD004,1,2068,0.1546
RE1,S106,PWRHYD004,1,2068,0.1546
RE1,S107,PWRHYD004,1,2068,0.1865
RE1,S108,PWRHYD004,1,2068,0.1865
RE1,S101,PWRHYD004,1,2069,0.3003
RE1,S102,PWRHYD004,1,2069,0.3003
RE1,S103,PWRHYD004,1,2069,0.2529
RE1,S104,PWRHYD004,1,2069,0.2529
RE1,S105,PWRHYD004,1,2069,0.1546
RE1,S106,PWRHYD004,1,2069,0.1546
RE1,S107,PWRHYD004,1,2069,0.1865
RE1,S108,PWRHYD004,1,2069,0.1865
RE1,S101,PWRHYD004,1,2070,0.3003
RE1,S102,PWRHYD004,1,2070,0.3003
RE1,S103,PWRHYD004,1,2070,0.2529
RE1,S104,PWRHYD004,1,2070,0.2529
RE1,S105,PWRHYD004,1,2070,0.1546
RE1,S106,PWRHYD004,1,2070,0.1546
RE1,S107,PWRHYD004,1,2070,0.1865
RE1,S108,PWRHYD004,1,2070,0.1865
RE1,S101,PWRTRNEXP,1,2015,0.3442
RE1,S103,PWRTRNEXP,1,2015,0.3442
RE1,S104,PWRTRNEXP,1,2015,0.3442
RE1,S105,PWRTRNEXP,1,2015,0.3442
RE1,S106,PWRTRNEXP,1,2015,0.3442
RE1,S107,PWRTRNEXP,1,2015,0.3442
RE1,S108,PWRTRNEXP,1,2015,0.3442
RE1,S101,PWRTRNEXP,1,2016,0.3865
RE1,S103,PWRTRNEXP,1,2016,0.3865
RE1,S104,PWRTRNEXP,1,2016,0.3865
RE1,S105,PWRTRNEXP,1,2016,0.3865
RE1,S106,PWRTRNEXP,1,2016,0.3865
RE1,S107,PWRTRNEXP,1,2016,0.3865
RE1,S108,PWRTRNEXP,1,2016,0.3865
RE1,S101,PWRTRNEXP,1,2017,0.3909
RE1,S102,PWRTRNEXP,1,2017,0.3909
RE1,S103,PWRTRNEXP,1,2017,0.3909
RE1,S104,PWRTRNEXP,1,2017,0.3909
RE1,S105,PWRTRNEXP,1,2017,0.3909
RE1,S106,PWRTRNEXP,1,2017,0.3909
RE1,S107,PWRTRNEXP,1,2017,0.3909
RE1,S101,PWRTRNEXP,1,2018,0.4451
RE1,S103,PWRTRNEXP,1,2018,0.4451
RE1,S104,PWRTRNEXP,1,2018,0.4451
RE1,S105,PWRTRNEXP,1,2018,0.4451
RE1,S106,PWRTRNEXP,1,2018,0.4451
RE1,S107,PWRTRNEXP,1,2018,0.4451
RE1,S108,PWRTRNEXP,1,2018,0.4451
RE1,S101,PWRTRNEXP,1,2019,0.4451
RE1,S103,PWRTRNEXP,1,2019,0.4451
RE1,S104,PWRTRNEXP,1,2019,0.4451
RE1,S105,PWRTRNEXP,1,2019,0.4451
RE1,S106,PWRTRNEXP,1,2019,0.4451
RE1,S107,PWRTRNEXP,1,2019,0.4451
RE1,S108,PWRTRNEXP,1,2019,0.4451
RE1,S101,PWRTRNEXP,1,2020,0.4451
RE1,S103,PWRTRNEXP,1,2020,0.4451
RE1,S104,PWRTRNEXP,1,2020,0.4451
RE1,S105,PWRTRNEXP,1,2020,0.4451
RE1,S106,PWRTRNEXP,1,2020,0.4451
RE1,S107,PWRTRNEXP,1,2020,0.4451
RE1,S108,PWRTRNEXP,1,2020,0.4451
RE1,S101,PWRTRNEXP,1,2021,0.4451
RE1,S102,PWRTRNEXP,1,2021,0.4451
RE1,S103,PWRTRNEXP,1,2021,0.4451
RE1,S104,PWRTRNEXP,1,2021,0.4451
RE1,S105,PWRTRNEXP,1,2021,0.4451
RE1,S106,PWRTRNEXP,1,2021,0.4451
RE1,S107,PWRTRNEXP,1,2021,0.4451
RE1,S101,PWRTRNEXP,1,2022,0.4451
RE1,S102,PWRTRNEXP,1,2022,0.4451
RE1,S103,PWRTRNEXP,1,2022,0.4451
RE1,S104,PWRTRNEXP,1,2022,0.4451
RE1,S105,PWRTRNEXP,1,2022,0.4451
RE1,S106,PWRTRNEXP,1,2022,0.4451
RE1,S107,PWRTRNEXP,1,2022,0.4451
RE1,S101,PWRTRNEXP,1,2023,0.4451
RE1,S102,PWRTRNEXP,1,2023,0.4451
RE1,S103,PWRTRNEXP,1,2023,0.4451
RE1,S104,PWRTRNEXP,1,2023,0.4451
RE1,S105,PWRTRNEXP,1,2023,0.4451
RE1,S106,PWRTRNEXP,1,2023,0.4451
RE1,S107,PWRTRNEXP,1,2023,0.4451
RE1,S101,PWRTRNEXP,1,2024,0.4451
RE1,S102,PWRTRNEXP,1,2024,0.4451
RE1,S103,PWRTRNEXP,1,2024,0.4451
RE1,S104,PWRTRNEXP,1,2024,0.4451
RE1,S105,PWRTRNEXP,1,2024,0.4451
RE1,S106,PWRTRNEXP,1,2024,0.4451
RE1,S107,PWRTRNEXP,1,2024,0.4451
RE1,S102,PWRTRNEXP,1,2025,1.558
RE1,S104,PWRTRNEXP,1,2025,1.558
RE1,S102,PWRTRNEXP,1,2026,1.493
RE1,S104,PWRTRNEXP,1,2026,1.493
RE1,S108,PWRTRNEXP,1,2026,0.13
RE1,S102,PWRTRNEXP,1,2027,0.8063
RE1,S104,PWRTRNEXP,1,2027,0.8063
RE1,S106,PWRTRNEXP,1,2027,0.7891
RE1,S108,PWRTRNEXP,1,2027,0.7144
RE1,S102,PWRTRNEXP,1,2028,0.779
RE1,S104,PWRTRNEXP,1,2028,0.779
RE1,S106,PWRTRNEXP,1,2028,0.779
RE1,S108,PWRTRNEXP,1,2028,0.779
RE1,S102,PWRTRNEXP,1,2029,0.779
RE1,S104,PWRTRNEXP,1,2029,0.779
RE1,S106,PWRTRNEXP,1,2029,0.779
RE1,S108,PWRTRNEXP,1,2029,0.779
RE1,S102,PWRTRNEXP,1,2030,0.779
RE1,S104,PWRTRNEXP,1,2030,0.779
RE1,S106,PWRTRNEXP,1,2030,0.779
RE1,S108,PWRTRNEXP,1,2030,0.779
RE1,S102,PWRTRNEXP,1,2031,0.779
RE1,S104,PWRTRNEXP,1,2031,0.779
RE1,S106,PWRTRNEXP,1,2031,0.779
RE1,S108,PWRTRNEXP,1,2031,0.779
RE1,S102,PWRTRNEXP,1,2032,0.779
RE1,S104,PWRTRNEXP,1,2032,0.779
RE1,S106,PWRTRNEXP,1,2032,0.779
RE1,S108,PWRTRNEXP,1,2032,0.779
RE1,S102,PWRTRNEXP,1,2033,0.779
RE1,S104,PWRTRNEXP,1,2033,0.779
RE1,S106,PWRTRNEXP,1,2033,0.779
RE1,S108,PWRTRNEXP,1,2033,0.779
RE1,S102,PWRTRNEXP,1,2034,0.779
RE1,S104,PWRTRNEXP,1,2034,0.779
RE1,S106,PWRTRNEXP,1,2034,0.779
RE1,S108,PWRTRNEXP,1,2034,0.779
RE1,S102,PWRTRNEXP,1,2035,1.1683
RE1,S104,PWRTRNEXP,1,2035,0.7794
RE1,S108,PWRTRNEXP,1,2035,1.1683
RE1,S102,PWRTRNEXP,1,2036,0.779
RE1,S104,PWRTRNEXP,1,2036,0.779
RE1,S106,PWRTRNEXP,1,2036,0.779
RE1,S108,PWRTRNEXP,1,2036,0.779
RE1,S102,PWRTRNEXP,1,2037,0.779
RE1,S104,PWRTRNEXP,1,2037,0.779
RE1,S106,PWRTRNEXP,1,2037,0.779
RE1,S108,PWRTRNEXP,1,2037,0.779
RE1,S102,PWRTRNEXP,1,2038,0.779
RE1,S104,PWRTRNEXP,1,2038,0.779
RE1,S106,PWRTRNEXP,1,2038,0.779
RE1,S108,PWRTRNEXP,1,2038,0.779
RE1,S102,PWRTRNEXP,1,2039,1.489
RE1,S106,PWRTRNEXP,1,2039,0.1381
RE1,S108,PWRTRNEXP,1,2039,1.489
RE1,S106,PWRTRNEXP,1,2040,0.537
RE1,S108,PWRTRNEXP,1,2040,2.579
RE1,S106,PWRTRNEXP,1,2041,0.2805
RE1,S108,PWRTRNEXP,1,2041,2.8355
RE1,S106,PWRTRNEXP,1,2042,0.0104
RE1,S108,PWRTRNEXP,1,2042,3.1056
RE1,S106,PWRTRNEXP,1,2043,0.1278
RE1,S108,PWRTRNEXP,1,2043,2.9882
RE1,S108,PWRTRNEXP,1,2044,3.116
RE1,S108,PWRTRNEXP,1,2045,3.116
RE1,S108,PWRTRNEXP,1,2046,3.116
RE1,S108,PWRTRNEXP,1,2047,3.116
RE1,S108,PWRTRNEXP,1,2048,3.116
RE1,S108,PWRTRNEXP,1,2049,3.116
RE1,S108,PWRTRNEXP,1,2050,3.116
RE1,S108,PWRTRNEXP,1,2051,3.116
RE1,S108,PWRTRNEXP,1,2052,3.116
RE1,S108,PWRTRNEXP,1,2053,3.116
RE1,S108,PWRTRNEXP,1,2054,3.116
RE1,S108,PWRTRNEXP,1,2055,3.116
RE1,S108,PWRTRNEXP,1,2056,3.116
RE1,S108,PWRTRNEXP,1,2057,3.116
RE1,S108,PWRTRNEXP,1,2058,3.116
RE1,S108,PWRTRNEXP,1,2059,3.116
RE1,S108,PWRTRNEXP,1,2060,3.116
RE1,S108,PWRTRNEXP,1,2061,3.116
RE1,S108,PWRTRNEXP,1,2062,3.116
RE1,S108,PWRTRNEXP,1,2063,3.116
RE1,S108,PWRTRNEXP,1,2064,3.116
RE1,S108,PWRTRNEXP,1,2065,3.116
RE1,S108,PWRTRNEXP,1,2066,3.116
RE1,S106,PWRTRNEXP,1,2067,1.443
RE1,S108,PWRTRNEXP,1,2067,1.673
RE1,S106,PWRTRNEXP,1,2068,1.2411
RE1,S108,PWRTRNEXP,1,2068,1.8749
RE1,S106,PWRTRNEXP,1,2069,2.5621
RE1,S108,PWRTRNEXP,1,2069,0.5539
RE1,S108,PWRTRNEXP,1,2070,3.116
RE1,S101,DEMTRAEVC,1,2021,5.1405
RE1,S102,DEMTRAEVC,1,2021,5.1405
RE1,S103,DEMTRAEVC,1,2021,5.1405
RE1,S104,DEMTRAEVC,1,2021,5.1405
RE1,S105,DEMTRAEVC,1,2021,5.1405
RE1,S106,DEMTRAEVC,1,2021,5.1405
RE1,S107,DEMTRAEVC,1,2021,5.1405
RE1,S108,DEMTRAEVC,1,2021,5.1405
RE1,S101,DEMTRAEVC,1,2022,10.281
RE1,S102,DEMTRAEVC,1,2022,9.3551
RE1,S103,DEMTRAEVC,1,2022,10.281
RE1,S104,DEMTRAEVC,1,2022,10.281
RE1,S105,DEMTRAEVC,1,2022,10.281
RE1,S106,DEMTRAEVC,1,2022,10.281
RE1,S107,DEMTRAEVC,1,2022,10.281
RE1,S108,DEMTRAEVC,1,2022,10.281
RE1,S101,DEMTRAEVC,1,2023,15.4215
RE1,S102,DEMTRAEVC,1,2023,14.4201
RE1,S103,DEMTRAEVC,1,2023,15.4215
RE1,S104,DEMTRAEVC,1,2023,15.4215
RE1,S105,DEMTRAEVC,1,2023,15.4215
RE1,S106,DEMTRAEVC,1,2023,15.4215
RE1,S107,DEMTRAEVC,1,2023,15.4215
RE1,S108,DEMTRAEVC,1,2023,15.4215
RE1,S101,DEMTRAEVC,1,2024,20.562
RE1,S102,DEMTRAEVC,1,2024,19.4797
RE1,S103,DEMTRAEVC,1,2024,20.562
RE1,S104,DEMTRAEVC,1,2024,20.562
RE1,S105,DEMTRAEVC,1,2024,20.562
RE1,S106,DEMTRAEVC,1,2024,20.562
RE1,S107,DEMTRAEVC,1,2024,20.562
RE1,S108,DEMTRAEVC,1,2024,20.562
RE1,S101,DEMTRAEVC,1,2025,25.7025
RE1,S102,DEMTRAEVC,1,2025,25.7025
RE1,S103,DEMTRAEVC,1,2025,25.7025
RE1,S104,DEMTRAEVC,1,2025,25.7025
RE1,S105,DEMTRAEVC,1,2025,25.7025
RE1,S106,DEMTRAEVC,1,2025,25.7025
RE1,S107,DEMTRAEVC,1,2025,25.7025
RE1,S108,DEMTRAEVC,1,2025,25.7025
RE1,S101,DEMTRAEVC,1,2026,27.919
RE1,S102,DEMTRAEVC,1,2026,25.316
RE1,S103,DEMTRAEVC,1,2026,27.919
RE1,S104,DEMTRAEVC,1,2026,27.919
RE1,S105,DEMTRAEVC,1,2026,27.919
RE1,S106,DEMTRAEVC,1,2026,27.919
RE1,S107,DEMTRAEVC,1,2026,27.919
RE1,S108,DEMTRAEVC,1,2026,26.5998
RE1,S101,DEMTRAEVC,1,2027,28.9451
RE1,S102,DEMTRAEVC,1,2027,26.1398
RE1,S103,DEMTRAEVC,1,2027,28.9451
RE1,S104,DEMTRAEVC,1,2027,28.9451
RE1,S105,DEMTRAEVC,1,2027,28.9451
RE1,S106,DEMTRAEVC,1,2027,28.9451
RE1,S107,DEMTRAEVC,1,2027,28.9451
RE1,S108,DEMTRAEVC,1,2027,27.5211
RE1,S101,DEMTRAEVC,1,2028,30.006
RE1,S102,DEMTRAEVC,1,2028,26.9848
RE1,S103,DEMTRAEVC,1,2028,30.006
RE1,S104,DEMTRAEVC,1,2028,30.006
RE1,S105,DEMTRAEVC,1,2028,30.006
RE1,S106,DEMTRAEVC,1,2028,30.006
RE1,S107,DEMTRAEVC,1,2028,30.006
RE1,S108,DEMTRAEVC,1,2028,28.4704
RE1,S101,DEMTRAEVC,1,2029,31.1034
RE1,S102,DEMTRAEVC,1,2029,27.8512
RE1,S103,DEMTRAEVC,1,2029,31.1034
RE1,S104,DEMTRAEVC,1,2029,31.1034
RE1,S105,DEMTRAEVC,1,2029,31.1034
RE1,S106,DEMTRAEVC,1,2029,31.1034
RE1,S107,DEMTRAEVC,1,2029,31.1034
RE1,S108,DEMTRAEVC,1,2029,29.4485
RE1,S101,DEMTRAEVC,1,2030,32.2395
RE1,S102,DEMTRAEVC,1,2030,28.7376
RE1,S103,DEMTRAEVC,1,2030,32.2395
RE1,S104,DEMTRAEVC,1,2030,32.2395
RE1,S105,DEMTRAEVC,1,2030,32.2395
RE1,S106,DEMTRAEVC,1,2030,32.2395
RE1,S107,DEMTRAEVC,1,2030,32.2395
RE1,S108,DEMTRAEVC,1,2030,30.454
RE1,S101,DEMTRAEVC,1,2031,31.4432
RE1,S102,DEMTRAEVC,1,2031,27.312
RE1,S103,DEMTRAEVC,1,2031,33.737
RE1,S104,DEMTRAEVC,1,2031,33.737
RE1,S105,DEMTRAEVC,1,2031,33.737
RE1,S106,DEMTRAEVC,1,2031,33.737
RE1,S107,DEMTRAEVC,1,2031,33.4795
RE1,S108,DEMTRAEVC,1,2031,29.3297
RE1,S101,DEMTRAEVC,1,2032,30.8
RE1,S102,DEMTRAEVC,1,2032,26.3938
RE1,S103,DEMTRAEVC,1,2032,36.2925
RE1,S104,DEMTRAEVC,1,2032,33.2213
RE1,S105,DEMTRAEVC,1,2032,36.2925
RE1,S106,DEMTRAEVC,1,2032,36.2925
RE1,S107,DEMTRAEVC,1,2032,32.969
RE1,S108,DEMTRAEVC,1,2032,28.5414
RE1,S101,DEMTRAEVC,1,2033,31.279
RE1,S102,DEMTRAEVC,1,2033,26.5743
RE1,S103,DEMTRAEVC,1,2033,37.1098
RE1,S104,DEMTRAEVC,1,2033,33.8378
RE1,S105,DEMTRAEVC,1,2033,37.1098
RE1,S106,DEMTRAEVC,1,2033,37.1098
RE1,S107,DEMTRAEVC,1,2033,33.5919
RE1,S108,DEMTRAEVC,1,2033,28.8626
RE1,S101,DEMTRAEVC,1,2034,31.9051
RE1,S102,DEMTRAEVC,1,2034,26.8787
RE1,S103,DEMTRAEVC,1,2034,38.1031
RE1,S104,DEMTRAEVC,1,2034,34.614
RE1,S105,DEMTRAEVC,1,2034,38.1031
RE1,S106,DEMTRAEVC,1,2034,38.1031
RE1,S107,DEMTRAEVC,1,2034,33.4817
RE1,S108,DEMTRAEVC,1,2034,29.3193
RE1,S101,DEMTRAEVC,1,2035,34.0668
RE1,S102,DEMTRAEVC,1,2035,28.4163
RE1,S103,DEMTRAEVC,1,2035,39.603
RE1,S104,DEMTRAEVC,1,2035,37.038
RE1,S105,DEMTRAEVC,1,2035,42.4968
RE1,S106,DEMTRAEVC,1,2035,40.9354
RE1,S107,DEMTRAEVC,1,2035,34.7239
RE1,S108,DEMTRAEVC,1,2035,31.141
RE1,S101,DEMTRAEVC,1,2036,33.9077
RE1,S102,DEMTRAEVC,1,2036,29.9819
RE1,S103,DEMTRAEVC,1,2036,40.0843
RE1,S104,DEMTRAEVC,1,2036,39.2995
RE1,S105,DEMTRAEVC,1,2036,43.5176
RE1,S106,DEMTRAEVC,1,2036,43.5176
RE1,S107,DEMTRAEVC,1,2036,34.9998
RE1,S108,DEMTRAEVC,1,2036,32.9286
RE1,S101,DEMTRAEVC,1,2037,34.2982
RE1,S102,DEMTRAEVC,1,2037,30.9863
RE1,S103,DEMTRAEVC,1,2037,41.1656
RE1,S104,DEMTRAEVC,1,2037,41.0538
RE1,S105,DEMTRAEVC,1,2037,45.1778
RE1,S106,DEMTRAEVC,1,2037,45.6174
RE1,S107,DEMTRAEVC,1,2037,35.8576
RE1,S108,DEMTRAEVC,1,2037,34.1732
RE1,S101,DEMTRAEVC,1,2038,32.6087
RE1,S102,DEMTRAEVC,1,2038,34.0559
RE1,S103,DEMTRAEVC,1,2038,40.2211
RE1,S104,DEMTRAEVC,1,2038,44.9317
RE1,S105,DEMTRAEVC,1,2038,44.8547
RE1,S106,DEMTRAEVC,1,2038,49.8673
